GLOBAL_ID,ID,RA_DMS,DEC_DMS,SEMI_MAJ_PC,SEMI_MIN_PC,AVG_RAD_PC,PA_DEG,CATALOGUE,SIZE_CLASS
1846,152,24d09m56.7s,15d47m48.5s,37,34,36,90,B,large
1847,153,24d09m56.9s,15d47m46.4s,53,52,52,0,B,giants
1848,154,24d09m57.0s,15d46m3.3s,42,41,42,90,B,giants
1849,155,24d09m57.2s,15d46m10.0s,25,25,25,0,B,medium
1850,156,24d09m57.3s,15d46m23.6s,42,42,42,0,B,giants
1851,157,24d09m57.4s,15d46m51.1s,32,30,31,0,B,large
1852,158,24d09m57.5s,15d48m16.4s,23,23,23,0,B,small
1853,159,24d09m57.8s,15d47m47.7s,26,26,26,0,B,medium
1854,160,24d09m57.9s,15d46m39.4s,45,45,45,0,B,giants
1855,161,24d09m58.1s,15d46m28.8s,55,55,55,0,B,giants
1856,162,24d09m58.2s,15d46m14.0s,21,20,21,0,B,small
1857,163,24d09m58.3s,15d46m33.2s,37,37,37,0,B,large
1858,164,24d09m58.3s,15d47m59.4s,148,143,146,0,B,edgeLarge
1859,165,24d09m58.3s,15d45m49.6s,26,26,26,0,B,medium
1860,166,24d09m58.4s,15d46m32.6s,82,82,82,0,B,giants
1861,167,24d09m58.5s,15d46m14.0s,109,109,109,0,B,giants
1862,168,24d09m58.5s,15d45m46.3s,67,66,67,0,B,giants
1863,169,24d09m58.6s,15d45m51.3s,61,61,61,0,B,giants
1864,170,24d09m58.7s,15d46m34.7s,32,20,28,0,B,medium
1865,171,24d09m59.1s,15d45m57.8s,217,196,210,90,B,edgeLarge
1866,172,24d09m59.3s,15d46m37.2s,22,21,22,-90,B,small
1867,173,24d09m59.5s,15d46m36.3s,24,22,23,-90,B,small
1868,174,24d09m59.6s,15d45m55.0s,77,74,76,0,B,giants
1869,175,24d09m59.7s,15d46m33.1s,33,33,33,0,B,large
1870,176,24d09m59.7s,15d46m14.0s,42,41,42,0,B,giants
1871,177,24d10m0.1s,15d45m48.8s,77,74,76,0,B,giants
1872,178,24d10m0.7s,15d45m55.0s,34,34,34,0,B,large
1873,179,24d10m0.8s,15d46m4.1s,107,93,102,0,B,giants
1874,180,24d10m0.8s,15d46m35.6s,33,32,33,-90,B,large
1875,181,24d10m0.9s,15d45m50.8s,53,48,51,0,B,giants
1876,182,24d10m0.9s,15d46m15.3s,34,34,34,0,B,large
1877,183,24d10m1.1s,15d48m3.0s,30,30,30,0,B,large
1878,184,24d10m1.3s,15d45m40.7s,53,50,52,90,B,giants
1879,185,24d10m1.4s,15d46m26.6s,22,22,22,0,B,small
1880,186,24d10m1.6s,15d47m39.0s,75,74,75,0,B,giants
1882,188,24d10m1.9s,15d48m26.0s,28,26,27,-90,B,medium
1883,189,24d10m2.2s,15d45m43.4s,106,106,106,0,B,giants
1884,190,24d10m2.3s,15d46m32.7s,37,37,37,0,B,large
1886,192,24d10m2.4s,15d46m26.8s,18,18,18,0,B,small
1887,193,24d10m2.5s,15d45m54.9s,19,17,18,0,B,small
1888,194,24d10m2.8s,15d48m1.7s,30,30,30,0,B,large
1889,195,24d10m2.8s,15d47m13.2s,25,25,25,0,B,medium
1890,196,24d10m2.8s,15d46m0.7s,27,24,26,0,B,medium
1891,197,24d10m3.1s,15d46m41.4s,28,28,28,0,B,medium
1892,198,24d10m3.3s,15d46m31.0s,40,40,40,0,B,large
1893,199,24d10m3.3s,15d46m35.4s,30,30,30,0,B,large
1894,200,24d10m3.5s,15d46m27.1s,39,39,39,0,B,large
1895,201,24d10m3.7s,15d48m28.2s,52,52,52,0,B,giants
1896,202,24d10m3.8s,15d47m17.0s,107,54,90,-90,B,giants
1897,203,24d10m3.8s,15d45m36.1s,74,74,74,0,B,giants
1898,204,24d10m4.0s,15d47m14.4s,51,51,51,0,B,giants
1900,206,24d10m4.4s,15d46m42.7s,38,29,35,-60,B,large
1902,208,24d10m4.6s,15d46m30.8s,20,20,20,0,B,small
1903,209,24d10m4.6s,15d46m37.2s,57,57,57,0,B,giants
1904,210,24d10m4.7s,15d48m25.0s,36,36,36,0,B,large
1905,211,24d10m4.8s,15d48m12.3s,27,27,27,0,B,medium
1906,212,24d10m4.9s,15d45m59.7s,41,40,41,0,B,giants
1907,213,24d10m5.0s,15d46m52.5s,22,21,22,0,B,small
1908,214,24d10m5.0s,15d47m25.5s,21,19,20,-90,B,small
1909,215,24d10m5.1s,15d45m52.8s,45,45,45,0,B,giants
1910,216,24d10m5.3s,15d46m50.8s,38,37,38,0,B,large
1911,217,24d10m5.4s,15d48m13.2s,25,25,25,0,B,medium
1912,218,24d10m5.4s,15d46m22.7s,82,74,79,0,B,giants
1913,219,24d10m5.7s,15d46m48.1s,25,24,25,0,B,medium
1914,220,24d10m6.0s,15d45m57.7s,46,46,46,0,B,giants
1915,221,24d10m6.0s,15d47m25.2s,26,25,26,-90,B,medium
1916,222,24d10m6.1s,15d45m37.9s,61,58,60,0,B,giants
1917,223,24d10m6.2s,15d46m13.0s,30,28,30,0,B,large
1918,224,24d10m6.2s,15d46m20.7s,95,87,93,0,B,giants
1919,225,24d10m6.5s,15d45m11.6s,87,87,87,0,B,giants
1920,226,24d10m6.7s,15d46m58.6s,38,37,38,0,B,large
1921,227,24d10m6.8s,15d47m54.8s,127,122,125,0,B,edgeLarge
1922,228,24d10m7.2s,15d46m48.6s,40,38,39,0,B,large
1923,229,24d10m7.2s,15d47m49.8s,54,53,54,0,B,giants
1924,230,24d10m7.3s,15d46m46.3s,42,41,42,0,B,giants
1925,231,24d10m7.4s,15d45m58.3s,46,44,45,0,B,giants
1926,232,24d10m7.6s,15d46m17.1s,77,75,76,90,B,giants
1927,233,24d10m7.9s,15d48m13.0s,44,44,44,0,B,giants
1928,234,24d10m8.1s,15d46m34.9s,37,24,33,0,B,large
1929,235,24d10m8.4s,15d46m41.5s,60,58,59,-90,B,giants
1930,236,24d10m8.4s,15d47m45.5s,62,58,61,90,B,giants
1932,238,24d10m8.6s,15d46m31.3s,33,33,33,0,B,large
1933,239,24d10m8.7s,15d45m53.6s,48,42,46,0,B,giants
1934,240,24d10m8.7s,15d45m56.2s,24,24,24,0,B,medium
1935,241,24d10m8.7s,15d46m24.7s,29,28,29,0,B,medium
1936,242,24d10m9.1s,15d46m23.5s,52,49,51,90,B,giants
1937,243,24d10m9.2s,15d46m40.8s,33,32,33,-90,B,large
1938,244,24d10m9.2s,15d46m0.6s,28,28,28,0,B,medium
1939,245,24d10m9.2s,15d46m12.3s,26,25,26,90,B,medium
1940,246,24d10m9.2s,15d47m47.2s,32,32,32,0,B,large
1941,247,24d10m9.4s,15d45m57.8s,37,36,37,0,B,large
1942,248,24d10m9.4s,15d48m23.2s,32,32,32,0,B,large
1943,249,24d10m9.4s,15d46m31.6s,36,24,32,50,B,large
1944,250,24d10m9.6s,15d46m24.8s,23,23,23,0,B,small
1945,251,24d10m9.6s,15d46m41.7s,25,24,25,0,B,medium
1946,252,24d10m9.8s,15d47m45.6s,16,16,16,0,B,tiny
1948,254,24d10m9.9s,15d47m55.4s,21,20,21,90,B,small
1949,255,24d10m9.9s,15d46m1.0s,19,17,18,0,B,small
1951,257,24d10m10.1s,15d46m23.7s,28,28,28,0,B,medium
1952,258,24d10m10.2s,15d45m12.1s,101,101,101,0,B,giants
1953,259,24d10m10.2s,15d48m1.9s,31,31,31,0,B,large
1954,260,24d10m10.5s,15d46m35.2s,33,32,33,90,B,large
1955,261,24d10m10.7s,15d46m34.4s,52,52,52,0,B,giants
1956,262,24d10m11.0s,15d46m31.1s,40,38,39,0,B,large
1957,263,24d10m11.4s,15d46m13.4s,60,60,60,0,B,giants
1958,264,24d10m11.4s,15d46m14.7s,26,26,26,0,B,medium
1959,265,24d10m11.5s,15d46m2.1s,23,23,23,0,B,small
1960,266,24d10m11.6s,15d46m44.7s,95,93,94,0,B,giants
1961,267,24d10m11.6s,15d48m9.3s,323,312,319,0,B,edgeLarge
1962,268,24d10m12.1s,15d45m57.4s,26,13,22,0,B,small
1963,269,24d10m12.7s,15d47m15.3s,19,19,19,0,B,small
1964,270,24d10m12.9s,15d47m25.2s,63,62,63,0,B,giants
1965,271,24d10m12.9s,15d47m21.6s,87,83,86,0,B,giants
1966,272,24d10m13.1s,15d46m38.3s,25,24,25,90,B,medium
1967,273,24d10m13.3s,15d48m21.3s,21,21,21,0,B,small
1968,274,24d10m13.3s,15d46m33.9s,79,77,78,90,B,giants
1969,275,24d10m13.5s,15d45m43.8s,73,69,71,0,B,giants
1970,276,24d10m13.6s,15d46m48.9s,30,30,30,0,B,large
1972,278,24d10m13.7s,15d48m31.4s,28,28,28,0,B,medium
1973,279,24d10m13.9s,15d47m22.6s,44,44,44,0,B,giants
1975,281,24d10m14.1s,15d46m36.9s,24,22,23,0,B,small
1976,282,24d10m14.1s,15d46m59.0s,25,25,25,0,B,medium
1977,283,24d10m14.1s,15d46m55.5s,32,30,31,0,B,large
1978,284,24d10m14.8s,15d47m1.9s,21,21,21,0,B,small
1979,285,24d10m15.0s,15d46m58.9s,25,22,24,0,B,medium
1980,286,24d10m15.1s,15d46m33.3s,33,30,32,0,B,large
1981,287,24d10m15.4s,15d46m28.8s,182,182,182,0,B,edgeLarge
1983,289,24d10m15.6s,15d45m33.1s,40,38,39,0,B,large
1984,290,24d10m15.6s,15d46m2.2s,71,66,70,0,B,giants
1985,291,24d10m15.7s,15d46m54.7s,36,32,34,0,B,large
1986,292,24d10m15.8s,15d47m5.6s,25,25,25,0,B,medium
1987,293,24d10m15.8s,15d45m56.5s,23,23,23,0,B,small
1988,294,24d10m15.9s,15d45m16.5s,61,56,59,0,B,giants
1989,295,24d10m16.0s,15d46m43.7s,101,98,100,0,B,giants
1990,296,24d10m16.1s,15d46m14.3s,29,26,28,90,B,medium
1991,297,24d10m16.1s,15d45m34.6s,41,30,37,-20,B,large
1992,298,24d10m16.5s,15d48m36.4s,23,23,23,0,B,small
1993,299,24d10m16.6s,15d47m4.0s,29,28,29,0,B,medium
1994,300,24d10m16.7s,15d47m8.3s,25,25,25,0,B,medium
1995,301,24d10m16.9s,15d46m55.0s,26,25,26,0,B,medium
1996,302,24d10m17.0s,15d46m34.1s,44,41,43,0,B,giants
1997,303,24d10m17.1s,15d45m59.1s,34,34,34,0,B,large
1998,304,24d10m17.1s,15d46m53.2s,23,23,23,0,B,small
1999,305,24d10m17.1s,15d46m56.7s,27,27,27,0,B,medium
2000,306,24d10m17.4s,15d46m25.7s,36,36,36,0,B,large
2001,307,24d10m17.5s,15d48m35.7s,36,36,36,0,B,large
2002,308,24d10m17.6s,15d46m48.7s,108,107,108,0,B,giants
2003,309,24d10m17.8s,15d47m0.1s,29,28,29,0,B,medium
2004,310,24d10m18.2s,15d48m2.2s,29,29,29,0,B,medium
2005,311,24d10m18.2s,15d47m38.7s,18,18,18,0,B,small
2006,312,24d10m18.3s,15d45m15.6s,53,50,52,0,B,giants
2007,313,24d10m18.3s,15d46m0.8s,19,19,19,0,B,small
2008,314,24d10m18.4s,15d46m27.2s,60,58,59,0,B,giants
2009,315,24d10m18.4s,15d45m56.7s,71,62,68,90,B,giants
2010,316,24d10m18.5s,15d46m54.7s,28,28,28,0,B,medium
2011,317,24d10m18.6s,15d46m47.6s,69,66,68,0,B,giants
2012,318,24d10m18.6s,15d45m47.0s,41,38,40,0,B,large
2013,319,24d10m18.6s,15d47m39.5s,23,23,23,0,B,small
2014,320,24d10m18.8s,15d46m36.9s,20,20,20,0,B,small
2015,321,24d10m18.8s,15d48m36.7s,35,35,35,0,B,large
2016,322,24d10m18.9s,15d46m17.2s,101,101,101,0,B,giants
2017,323,24d10m18.9s,15d46m56.6s,44,41,43,0,B,giants
2018,324,24d10m19.0s,15d48m1.8s,17,17,17,0,B,tiny
2019,325,24d10m19.0s,15d45m33.0s,40,33,37,0,B,large
2020,326,24d10m19.0s,15d46m44.5s,61,60,60,0,B,giants
2021,327,24d10m19.1s,15d45m18.0s,74,69,72,0,B,giants
2022,328,24d10m19.1s,15d47m38.9s,20,20,20,0,B,small
2023,329,24d10m19.2s,15d45m57.5s,26,25,26,90,B,medium
2024,330,24d10m19.2s,15d47m7.6s,30,29,30,0,B,large
2025,331,24d10m19.2s,15d45m34.1s,34,26,32,0,B,large
2026,332,24d10m19.4s,15d45m35.6s,37,36,37,90,B,large
2027,333,24d10m19.4s,15d46m34.5s,61,60,60,90,B,giants
2028,334,24d10m19.7s,15d46m19.1s,45,42,44,0,B,giants
2029,335,24d10m19.7s,15d48m13.8s,29,29,29,0,B,medium
2030,336,24d10m20.0s,15d48m32.4s,115,114,115,0,B,edgeLarge
2031,337,24d10m20.2s,15d46m45.2s,58,58,58,0,B,giants
2032,338,24d10m20.2s,15d48m6.7s,32,32,32,0,B,large
2033,339,24d10m20.2s,15d46m36.2s,24,24,24,0,B,medium
2034,340,24d10m20.3s,15d46m33.9s,34,32,34,0,B,large
2035,341,24d10m20.5s,15d48m13.3s,38,38,38,0,B,large
2036,342,24d10m20.6s,15d47m26.7s,38,37,38,90,B,large
2037,343,24d10m20.6s,15d45m34.9s,36,34,35,90,B,large
2038,344,24d10m20.7s,15d47m8.1s,46,44,45,0,B,giants
2039,345,24d10m20.7s,15d47m9.8s,147,72,122,0,B,edgeLarge
2040,346,24d10m20.8s,15d46m28.2s,38,37,38,0,B,large
2041,347,24d10m20.8s,15d48m4.7s,40,40,40,0,B,large
2042,348,24d10m20.9s,15d48m14.1s,31,31,31,0,B,large
2043,349,24d10m20.9s,15d46m29.2s,31,31,31,0,B,large
2044,350,24d10m21.0s,15d46m39.2s,22,22,22,0,B,small
2045,351,24d10m21.1s,15d48m23.7s,29,28,29,90,B,medium
2046,352,24d10m21.2s,15d46m55.8s,32,32,32,0,B,large
2047,353,24d10m21.2s,15d47m12.5s,24,22,23,0,B,small
2048,354,24d10m21.8s,15d45m37.2s,60,45,55,-80,B,giants
2049,355,24d10m21.8s,15d46m38.5s,21,17,20,0,B,small
2050,356,24d10m22.2s,15d47m3.6s,19,17,18,0,B,small
2051,357,24d10m22.4s,15d47m12.3s,13,13,13,0,B,tiny
2052,358,24d10m22.5s,15d48m14.1s,40,38,39,90,B,large
2053,359,24d10m22.5s,15d46m16.2s,23,23,23,0,B,small
2054,360,24d10m22.8s,15d45m48.4s,81,81,81,0,B,giants
2055,361,24d10m22.9s,15d48m5.7s,27,27,27,0,B,medium
2056,362,24d10m23.1s,15d48m36.5s,33,33,33,0,B,large
2057,363,24d10m23.3s,15d46m57.1s,19,19,19,0,B,small
2058,364,24d10m23.3s,15d46m0.1s,45,44,45,90,B,giants
2059,365,24d10m23.5s,15d47m5.1s,36,32,34,0,B,large
2060,366,24d10m23.7s,15d46m2.7s,26,25,26,90,B,medium
2061,367,24d10m23.9s,15d47m12.1s,36,36,36,0,B,large
2062,368,24d10m24.0s,15d46m55.0s,74,74,74,0,B,giants
2063,369,24d10m24.2s,15d46m27.4s,28,25,27,90,B,medium
2064,370,24d10m24.5s,15d48m27.0s,60,54,58,0,B,giants
2065,371,24d10m24.6s,15d47m22.5s,25,24,25,0,B,medium
2066,372,24d10m25.0s,15d48m35.5s,48,45,47,0,B,giants
2067,373,24d10m25.2s,15d48m37.2s,42,41,42,90,B,giants
2068,374,24d10m25.2s,15d46m28.4s,46,44,45,0,B,giants
2069,375,24d10m25.3s,15d46m1.4s,66,63,65,90,B,giants
2070,376,24d10m25.3s,15d46m3.2s,40,37,39,90,B,large
2071,377,24d10m25.5s,15d46m26.7s,61,56,59,90,B,giants
2072,378,24d10m26.2s,15d45m52.9s,37,34,36,90,B,large
2073,379,24d10m26.4s,15d45m44.7s,46,45,46,90,B,giants
2075,381,24d10m26.5s,15d46m39.4s,29,24,27,0,B,medium
2076,382,24d10m26.5s,15d46m30.6s,53,53,53,0,B,giants
2077,383,24d10m26.6s,15d46m22.4s,32,28,30,0,B,large
2078,384,24d10m26.7s,15d45m52.3s,29,29,29,0,B,medium
2079,385,24d10m26.7s,15d47m24.8s,32,32,32,0,B,large
2080,386,24d10m26.7s,15d46m20.7s,45,33,41,-30,B,giants
2081,387,24d10m27.0s,15d47m26.0s,45,41,44,0,B,giants
2082,388,24d10m27.1s,15d46m0.3s,37,37,37,0,B,large
2083,389,24d10m27.2s,15d46m16.3s,60,56,58,0,B,giants
2084,390,24d10m27.2s,15d46m5.4s,53,49,52,0,B,giants
2085,391,24d10m27.3s,15d46m28.3s,45,45,45,0,B,giants
2086,392,24d10m27.5s,15d46m13.9s,53,52,52,0,B,giants
2087,393,24d10m27.6s,15d46m24.0s,30,29,30,90,B,large
2088,394,24d10m27.7s,15d46m51.3s,60,58,59,0,B,giants
2089,395,24d10m28.0s,15d46m33.2s,38,20,32,90,B,large
2090,396,24d10m28.1s,15d46m36.9s,32,29,31,0,B,large
2091,397,24d10m28.2s,15d46m2.6s,78,78,78,0,B,giants
2092,398,24d10m28.2s,15d47m20.2s,33,30,32,0,B,large
2093,399,24d10m28.3s,15d48m29.6s,267,200,245,-50,B,edgeLarge
2094,400,24d10m28.5s,15d46m35.9s,44,42,43,90,B,giants
2095,401,24d10m28.8s,15d46m17.9s,54,52,53,90,B,giants
2096,402,24d10m28.8s,15d46m41.0s,23,23,23,0,B,small
2097,403,24d10m28.8s,15d46m4.8s,62,61,62,0,B,giants
2098,404,24d10m29.0s,15d45m46.8s,69,67,68,0,B,giants
2099,405,24d10m29.0s,15d48m23.5s,26,26,26,0,B,medium
2100,406,24d10m29.3s,15d48m22.3s,60,60,60,0,B,giants
2101,407,24d10m29.4s,15d46m52.7s,63,61,63,0,B,giants
2102,408,24d10m29.4s,15d46m50.5s,32,30,31,0,B,large
2103,409,24d10m29.5s,15d45m52.9s,53,50,52,0,B,giants
2104,410,24d10m29.5s,15d45m43.7s,56,53,55,90,B,giants
2105,411,24d10m29.6s,15d47m20.9s,54,52,53,0,B,giants
2106,412,24d10m29.8s,15d45m57.8s,151,132,145,-70,B,edgeLarge
2107,413,24d10m29.9s,15d46m36.2s,26,26,26,0,B,medium
2108,414,24d10m30.1s,15d46m37.5s,19,16,18,0,B,small
2109,415,24d10m30.1s,15d47m11.9s,34,33,34,0,B,large
2110,416,24d10m30.1s,15d48m16.4s,25,24,25,90,B,medium
2111,417,24d10m30.2s,15d47m45.8s,29,26,28,90,B,medium
2112,418,24d10m30.5s,15d47m4.0s,33,33,33,0,B,large
2113,419,24d10m30.5s,15d48m36.9s,62,62,62,0,B,giants
2114,420,24d10m30.5s,15d47m24.5s,24,22,23,0,B,small
2115,421,24d10m30.7s,15d48m19.1s,40,40,40,0,B,large
2116,422,24d10m30.7s,15d47m21.7s,30,30,30,0,B,large
2117,423,24d10m30.7s,15d46m54.2s,42,42,42,0,B,giants
2118,424,24d10m30.9s,15d45m48.5s,45,45,45,0,B,giants
2119,425,24d10m31.2s,15d47m40.3s,61,53,58,90,B,giants
2120,426,24d10m31.2s,15d48m4.0s,29,29,29,0,B,medium
2121,427,24d10m31.4s,15d46m36.9s,44,41,43,90,B,giants
2122,428,24d10m31.5s,15d46m52.4s,29,29,29,0,B,medium
2123,429,24d10m31.8s,15d45m44.2s,58,53,56,0,B,giants
2125,431,24d10m31.9s,15d47m30.5s,44,42,43,90,B,giants
2126,432,24d10m31.9s,15d46m38.7s,27,27,27,0,B,medium
2127,433,24d10m31.9s,15d48m24.6s,86,85,86,0,B,giants
2128,434,24d10m32.3s,15d45m45.9s,67,62,66,0,B,giants
2129,435,24d10m32.3s,15d46m6.4s,25,24,25,90,B,medium
2130,436,24d10m32.3s,15d48m16.3s,26,25,26,90,B,medium
2131,437,24d10m32.3s,15d45m35.3s,37,34,36,0,B,large
2132,438,24d10m32.4s,15d46m39.7s,27,27,27,0,B,medium
2133,439,24d10m32.6s,15d48m37.8s,32,30,31,90,B,large
2134,440,24d10m32.6s,15d46m13.0s,60,60,60,0,B,giants
2135,441,24d10m33.0s,15d46m15.0s,49,45,48,0,B,giants
2136,442,24d10m33.0s,15d47m25.8s,29,29,29,0,B,medium
2137,443,24d10m33.0s,15d46m9.0s,41,40,41,0,B,giants
2138,444,24d10m33.0s,15d45m49.1s,40,40,40,0,B,large
2139,445,24d10m33.1s,15d46m55.4s,33,33,33,0,B,large
2140,446,24d10m33.2s,15d45m43.2s,50,44,48,-20,B,giants
2141,447,24d10m33.5s,15d48m19.5s,34,33,34,90,B,large
2142,448,24d10m33.5s,15d46m1.7s,34,32,34,90,B,large
2143,449,24d10m33.5s,15d46m16.3s,36,34,35,90,B,large
2144,450,24d10m33.6s,15d47m2.7s,29,28,29,0,B,medium
2145,451,24d10m33.7s,15d46m4.5s,24,24,24,0,B,medium
2146,452,24d10m34.0s,15d45m44.8s,54,52,53,0,B,giants
2147,453,24d10m34.2s,15d46m3.4s,37,37,37,0,B,large
2148,454,24d10m34.4s,15d45m48.4s,105,99,103,0,B,giants
2149,455,24d10m34.5s,15d46m21.8s,34,33,34,0,B,large
2150,456,24d10m34.5s,15d47m7.9s,21,21,21,0,B,small
2151,457,24d10m34.5s,15d47m24.5s,19,17,18,0,B,small
2152,458,24d10m34.7s,15d46m38.9s,30,30,30,0,B,large
2153,459,24d10m34.8s,15d45m59.9s,42,40,41,0,B,giants
2154,460,24d10m34.8s,15d46m54.9s,29,29,29,0,B,medium
2156,462,24d10m34.8s,15d45m42.0s,19,17,18,90,B,small
2157,463,24d10m35.2s,15d46m21.0s,45,45,45,0,B,giants
2158,464,24d10m35.3s,15d46m23.0s,37,34,36,0,B,large
2159,465,24d10m35.3s,15d47m25.6s,26,26,26,0,B,medium
2160,466,24d10m35.3s,15d48m20.2s,30,30,30,0,B,large
2161,467,24d10m35.3s,15d48m23.2s,74,74,74,0,B,giants
2162,468,24d10m35.4s,15d47m27.4s,87,61,78,-30,B,giants
2163,469,24d10m35.5s,15d45m9.7s,37,34,36,0,B,large
2164,470,24d10m35.8s,15d45m42.9s,53,53,53,0,B,giants
2165,471,24d10m35.8s,15d47m0.0s,25,25,25,0,B,medium
2166,472,24d10m35.8s,15d47m34.6s,45,42,44,90,B,giants
2167,473,24d10m35.9s,15d46m16.7s,82,77,80,90,B,giants
2168,474,24d10m35.9s,15d46m28.8s,28,25,27,90,B,medium
2169,475,24d10m36.0s,15d47m5.1s,41,41,41,0,B,giants
2170,476,24d10m36.1s,15d46m19.3s,38,38,38,0,B,large
2171,477,24d10m36.1s,15d46m42.5s,46,45,46,0,B,giants
2172,478,24d10m36.2s,15d45m46.1s,28,26,27,0,B,medium
2173,479,24d10m36.3s,15d48m20.2s,29,29,29,0,B,medium
2174,480,24d10m36.4s,15d47m30.5s,19,17,18,90,B,small
2175,481,24d10m36.5s,15d47m7.7s,24,22,23,0,B,small
2176,482,24d10m36.6s,15d46m44.5s,34,32,34,0,B,large
2177,483,24d10m36.7s,15d46m28.3s,26,26,26,0,B,medium
2178,484,24d10m36.7s,15d45m7.6s,41,41,41,0,B,giants
2179,485,24d10m36.8s,15d47m5.4s,34,34,34,0,B,large
2180,486,24d10m36.9s,15d45m9.7s,24,24,24,0,B,medium
2181,487,24d10m36.9s,15d46m9.2s,26,25,26,0,B,medium
2182,488,24d10m36.9s,15d46m26.3s,26,26,26,0,B,medium
2183,489,24d10m36.9s,15d46m32.3s,50,42,48,90,B,giants
2184,490,24d10m36.9s,15d45m10.8s,32,32,32,0,B,large
2185,491,24d10m37.1s,15d45m8.9s,26,24,26,0,B,medium
2186,492,24d10m37.3s,15d46m14.7s,37,37,37,0,B,large
2187,493,24d10m37.4s,15d46m5.4s,42,42,42,0,B,giants
2188,494,24d10m37.5s,15d45m30.3s,73,73,73,0,B,giants
2189,495,24d10m37.7s,15d46m27.2s,32,32,32,0,B,large
2190,496,24d10m37.9s,15d46m38.7s,63,60,62,90,B,giants
2191,497,24d10m38.2s,15d45m59.7s,60,45,55,0,B,giants
2192,498,24d10m38.2s,15d46m3.3s,29,28,29,90,B,medium
2193,499,24d10m38.3s,15d46m51.8s,24,22,23,0,B,small
2194,500,24d10m38.5s,15d46m4.6s,42,41,42,90,B,giants
2195,501,24d10m38.6s,15d46m37.3s,40,40,40,0,B,large
2196,502,24d10m38.6s,15d45m8.8s,36,34,35,0,B,large
2197,503,24d10m38.7s,15d47m34.6s,69,63,67,90,B,giants
2198,504,24d10m38.8s,15d45m10.8s,87,79,85,0,B,giants
2199,505,24d10m38.8s,15d46m51.1s,60,58,59,0,B,giants
2200,506,24d10m38.8s,15d48m30.6s,31,31,31,0,B,large
2201,507,24d10m38.9s,15d47m15.2s,29,29,29,0,B,medium
2202,508,24d10m39.1s,15d46m56.0s,25,25,25,0,B,medium
2203,509,24d10m39.1s,15d48m1.4s,190,185,189,0,B,edgeLarge
2204,510,24d10m39.1s,15d46m53.6s,56,52,54,0,B,giants
2205,511,24d10m39.2s,15d45m50.4s,102,102,102,0,B,giants
2206,512,24d10m39.3s,15d48m14.1s,37,34,36,90,B,large
2207,513,24d10m39.5s,15d45m27.8s,66,66,66,0,B,giants
2208,514,24d10m39.6s,15d46m3.7s,46,42,45,90,B,giants
2209,515,24d10m39.8s,15d46m5.8s,32,29,31,90,B,large
2210,516,24d10m39.9s,15d46m16.3s,49,48,49,0,B,giants
2211,517,24d10m39.9s,15d48m28.4s,71,49,64,90,B,giants
2212,518,24d10m40.2s,15d48m18.1s,63,60,62,90,B,giants
2213,519,24d10m40.4s,15d46m58.3s,35,35,35,0,B,large
2214,520,24d10m40.4s,15d47m10.7s,32,32,32,0,B,large
2215,521,24d10m40.5s,15d46m56.3s,27,27,27,0,B,medium
2216,522,24d10m40.5s,15d45m38.1s,37,37,37,0,B,large
2217,523,24d10m40.8s,15d48m13.4s,66,62,65,90,B,giants
2218,524,24d10m40.9s,15d46m3.1s,21,21,21,0,B,small
2219,525,24d10m40.9s,15d46m8.2s,50,48,49,0,B,giants
2220,526,24d10m41.1s,15d45m46.2s,58,54,57,0,B,giants
2221,527,24d10m41.1s,15d46m4.2s,36,36,36,0,B,large
2222,528,24d10m41.6s,15d46m6.0s,53,50,52,0,B,giants
2223,529,24d10m41.8s,15d46m39.7s,177,175,176,0,B,edgeLarge
2224,530,24d10m42.0s,15d46m47.1s,41,41,41,0,B,giants
2225,531,24d10m42.0s,15d45m43.8s,114,111,113,90,B,edgeLarge
2227,533,24d10m42.3s,15d46m0.5s,40,38,39,90,B,large
2228,534,24d10m42.3s,15d45m50.1s,17,17,17,0,B,tiny
2229,535,24d10m42.5s,15d45m37.7s,36,36,36,0,B,large
2230,536,24d10m42.6s,15d48m26.3s,24,22,23,90,B,small
2232,538,24d10m43.1s,15d47m3.2s,26,26,26,0,B,medium
2233,539,24d10m43.2s,15d45m49.2s,26,26,26,0,B,medium
2234,540,24d10m43.2s,15d47m55.3s,32,32,32,0,B,large
2235,541,24d10m43.7s,15d46m55.1s,69,69,69,0,B,giants
2236,542,24d10m43.7s,15d48m24.5s,33,33,33,0,B,large
2238,544,24d10m43.7s,15d45m55.1s,50,48,49,0,B,giants
2239,545,24d10m43.9s,15d46m7.4s,20,19,19,0,B,small
2240,546,24d10m43.9s,15d46m36.8s,38,38,38,0,B,large
2241,547,24d10m44.0s,15d47m16.6s,30,30,30,0,B,large
2242,548,24d10m44.0s,15d45m46.0s,85,85,85,0,B,giants
2243,549,24d10m44.1s,15d48m32.3s,29,29,29,0,B,medium
2244,550,24d10m44.2s,15d46m4.7s,63,58,62,90,B,giants
2245,551,24d10m44.2s,15d46m0.8s,50,48,49,90,B,giants
2246,552,24d10m44.2s,15d48m27.4s,82,78,81,0,B,giants
2247,553,24d10m44.3s,15d48m30.4s,66,65,66,0,B,giants
2248,554,24d10m44.4s,15d47m13.0s,57,56,56,0,B,giants
2249,555,24d10m44.6s,15d46m8.4s,104,75,94,40,B,giants
